id	choice	rt	condition	state	contrast_left	contrast_right	blocks	contrast	ecoperf	action	con_diff	correct	congruence	slider	mu
4711	1	0.387826200108975	1	0	0.426843564068888	0.573156435931111	1	1	1	right	0.0731564359311111	1	1	43.7830689762319	0.437830689762319
4711	0	0.743621800094842	1	1	0.589523608318161	0.410476391681838	1	1	1	left	0.089523608318161	1	1	49.0740741070892	0.490740741070892
4711	0	0.2481789002195	1	1	0.513041614310361	0.486958385689638	1	1	1	left	0.0130416143103615	1	1	58.2010584218161	0.582010584218161
4711	1	0.936920900363475	1	0	0.429105861935341	0.570894138064658	1	1	1	right	0.0708941380646583	1	1	57.0105817701135	0.570105817701135
4711	1	0.610199300106614	1	1	0.513707941573158	0.486292058426841	1	1	0	left	0.0137079415731583	0	1	46.5608465884413	0.465608465884413
4711	0	0.686774200294166	1	1	0.591283464388509	0.40871653561149	1	1	1	left	0.091283464388509	1	1	50.7936508128685	0.507936508128685
4711	1	0.822373800445348	1	0	0.488294598493988	0.511705401506011	1	1	1	left	0.0117054015060118	0	1	50.7936508128685	0.507936508128685
4711	1	0.00795040046796202	1	0	0.457048313485374	0.542951686514625	1	1	1	left	0.0429516865146254	0	1	45.5026454159191	0.455026454159191
4711	0	0.435280300211161	1	1	0.574517469537397	0.425482530462602	1	1	1	left	0.0745174695373975	1	1	44.8412696165697	0.448412696165697
4711	0	0.82516280002892	1	1	0.583551461241118	0.416448538758882	1	1	1	left	0.083551461241118	1	1	54.2328041579042	0.542328041579042
4711	1	0.236405600327998	1	1	0.512237167101549	0.487762832898451	1	1	0	right	0.0122371671015489	1	1	57.0105817701135	0.570105817701135
4711	1	0.296016700100153	1	1	0.55527549424915	0.444724505750849	1	1	0	right	0.0552754942491501	1	1	55.6878307035991	0.556878307035991
4711	1	0.851741299964487	1	0	0.499830756288987	0.500169243711012	1	1	1	right	0.000169243711012767	1	1	63.359788273062	0.63359788273062
4711	1	0.270846600178629	1	0	0.455868685647381	0.544131314352619	1	1	1	right	0.0441313143526189	1	1	74.867724095072	0.74867724095072
4711	0	0.586243500001728	1	1	0.595185655183912	0.404814344816087	1	1	1	left	0.0951856551839126	1	1	NaN	NaN
4711	0	0.553832300007343	1	0	0.457048313485374	0.542951686514625	1	1	0	left	0.0429516865146254	1	1	66.5343912584441	0.665343912584441
4711	1	0.867959700059145	1	0	0.466241880173994	0.533758119826005	1	1	1	right	0.0337581198260057	1	1	68.3862426451274	0.683862426451274
4711	0	0.436950800009071	1	1	0.583551461241118	0.416448538758882	1	1	1	left	0.083551461241118	1	1	84.2592597007751	0.842592597007751
4711	0	0.657992199994623	1	0	0.457048313485374	0.542951686514625	1	1	0	left	0.0429516865146254	1	1	68.6507936034883	0.686507936034883
4711	1	0.5327846002765	1	0	0.488294598493988	0.511705401506011	1	1	1	left	0.0117054015060118	0	1	70.2380950961794	0.702380950961794
4711	1	0.398083999752998	2	1	0.53207661922134	0.467923380778659	2	1	0	left	0.0320766192213408	0	1	48.8095237474356	0.488095237474356
4711	0	0.812966600060463	2	1	0.536386566365061	0.463613433634938	2	1	1	left	0.0363865663650615	1	1	50.529100519738	0.50529100519738
4711	1	0.52786110015586	2	0	0.432596636451235	0.567403363548764	2	1	1	right	0.0674033635487641	1	1	54.100529210908	0.54100529210908
4711	1	0.779087299946695	2	0	0.497508736389635	0.502491263610364	2	1	1	right	0.00249126361036434	1	1	56.4814814499446	0.564814814499446
4711	0	0.701916000340133	2	0	0.491577068327363	0.508422931672636	2	1	0	right	0.00842293167263672	0	1	62.433862047536	0.62433862047536
4711	0	0.926917700096964	2	1	0.528237755900981	0.471762244099019	2	1	1	left	0.0282377559009809	1	1	58.9947091681616	0.589947091681616
4711	0	0.514093399979174	2	0	0.460223569105068	0.539776430894931	2	1	0	right	0.0397764308949319	0	1	60.7142861400331	0.607142861400331
4711	1	0.271970400121063	2	1	0.534035431703899	0.4659645682961	2	1	0	left	0.0340354317038993	0	1	62.5661375267165	0.625661375267165
4711	1	0.492958500515669	2	0	0.443369341208348	0.556630658791651	2	1	1	right	0.0566306587916511	1	1	75.5291014909744	0.755291014909744
4711	0	0.652061100117862	2	1	0.500627577812421	0.499372422187578	2	1	1	left	0.000627577812421509	1	1	73.8095245191029	0.738095245191029
4711	1	0.776269800029695	2	0	0.404714829793051	0.595285170206948	2	1	1	left	0.0952851702069483	0	1	70.2380950961794	0.702380950961794
4711	0	0.732681000139564	2	0	0.444715693741627	0.555284306258372	2	1	0	right	0.0552843062583722	0	1	68.1216938155038	0.681216938155038
4711	0	0.607991700060665	2	1	0.561199910153941	0.438800089846058	2	1	1	right	0.0611999101539414	0	1	62.9629628998892	0.629629628998892
4711	0	0.776949200313538	2	0	0.438327198531123	0.561672801468876	2	1	0	right	0.0616728014688767	0	1	62.8306874207087	0.628306874207087
4711	1	0.665724700316786	2	0	0.436462100526679	0.56353789947332	2	1	1	right	0.0635378994733202	1	1	62.6984130058969	0.626984130058969
4711	0	0.924987600184977	2	1	0.512903992151436	0.487096007848563	2	1	1	left	0.0129039921514367	1	1	55.9523811297757	0.559523811297757
4711	1	0.750551700126379	2	1	0.523804938469858	0.476195061530142	2	1	0	left	0.0238049384698579	0	1	61.1111115132059	0.611111115132059
4711	0	0.590795000083744	2	1	0.528849586767505	0.471150413232494	2	1	1	left	0.0288495867675058	1	1	47.0899471747023	0.470899471747023
4711	1	0.44522689981386	2	1	0.512903992151436	0.487096007848563	2	1	0	left	0.0129039921514367	0	1	61.7724867803709	0.617724867803709
