id	choice	rt	condition	state	contrast_left	contrast_right	blocks	contrast	ecoperf	action	con_diff	correct	congruence	slider	mu
3943	1	0.845169698819518	2	0	0.4987044203191	0.501295579680899	1	1	1	right	0.00129557968089972	1	1	58.2010584218161	0.582010584218161
3943	0	0.527274099178612	2	1	0.501448846869865	0.498551153130134	1	1	1	left	0.00144884686986579	1	1	75.2645505326134	0.752645505326134
3943	1	0.489789199084043	2	0	0.411788710847128	0.588211289152871	1	1	1	right	0.0882112891528718	1	1	80.158730489867	0.80158730489867
3943	1	0.16236069984734	2	0	0.405530157225566	0.594469842774433	1	1	1	right	0.0944698427744334	1	1	90.3439147131783	0.903439147131783
3943	1	0.336108399555087	2	0	0.44119513778666	0.55880486221334	1	1	1	right	0.0588048622133399	1	1	98.412697655814	0.98412697655814
3943	0	0.736629199236631	2	1	0.598090399622947	0.401909600377052	1	1	1	left	0.0980903996229477	1	1	98.2804221766335	0.982804221766335
3943	1	0.330042499117553	2	0	0.493925587705864	0.506074412294135	1	1	1	right	0.00607441229413555	1	1	97.3544980798448	0.973544980798448
3943	0	0.415800498798489	2	1	0.567029964116117	0.432970035883882	1	1	1	left	0.0670299641161172	1	1	100	1
3943	0	0.389540199190378	2	1	0.539974006487258	0.460025993512741	1	1	1	left	0.0399740064872581	1	1	97.2222226006644	0.972222226006644
3943	1	0.360237499698996	2	0	0.476157604552445	0.523842395447554	1	1	1	left	0.0238423954475544	0	1	96.2962942464011	0.962962942464011
3943	1	0.436266499571502	2	1	0.525871264452237	0.474128735547763	1	1	0	right	0.0258712644522369	1	1	96.1640230246952	0.961640230246952
3943	1	0.43589639943093	2	0	0.478044050539199	0.5219559494608	1	1	1	right	0.0219559494608007	1	1	96.2962942464011	0.962962942464011
3943	1	0.453841199167072	2	0	0.438493908995592	0.561506091004407	1	1	1	right	0.0615060910044075	1	1	98.5449731349945	0.985449731349945
3943	0	0.683354599401354	2	1	0.550363644948556	0.449636355051443	1	1	1	left	0.0503636449485561	1	1	98.0158712182726	0.980158712182726
3943	0	0.350531999021768	2	1	0.581863818911496	0.418136181088503	1	1	1	left	0.0818638189114965	1	1	98.0158712182726	0.980158712182726
3943	0	0.441930399276316	2	1	0.541812206597706	0.458187793402293	1	1	1	left	0.0418122065977065	1	1	98.9417995725359	0.989417995725359
3943	0	0.334348899312317	2	1	0.597828078669177	0.402171921330822	1	1	1	left	0.0978280786691775	1	1	99.7354481901441	0.997354481901441
3943	0	0.574398399330675	2	1	0.565817793322309	0.43418220667769	1	1	1	left	0.0658177933223092	1	1	97.0899471214839	0.970899471214839
3943	1	0.369798599742352	2	0	0.438106283983643	0.561893716016356	1	1	1	right	0.0618937160163561	1	1	97.7513245173863	0.977513245173863
3943	1	0.942159200087189	2	0	0.483873079851852	0.516126920148147	1	1	1	right	0.0161269201481473	1	1	98.0158712182726	0.980158712182726
3943	1	0.332859698683023	2	0	0.454894222847779	0.54510577715222	2	1	1	right	0.0451057771522208	1	0	43.3862436030592	0.433862436030592
3943	1	0.277061899192631	2	0	0.430218451245455	0.569781548754544	2	1	1	right	0.0697815487545447	1	0	36.5079362477575	0.365079362477575
3943	0	0.0938875991851091	2	1	0.54995953036189	0.450040469638109	2	1	1	left	0.0499595303618908	1	0	30.820106608527	0.30820106608527
3943	1	0.334300299175083	2	0	0.475276372079221	0.524723627920778	2	1	1	right	0.0247236279207786	1	0	23.2804234538759	0.232804234538759
3943	1	0.271731799468398	2	1	0.511238186929257	0.488761813070742	2	1	0	left	0.0112381869292574	0	0	19.9735449893133	0.199735449893133
3943	0	0.325815599411726	2	1	0.584685700346849	0.41531429965315	2	1	1	left	0.0846857003468494	1	0	14.2857142857142	0.142857142857142
3943	1	0.403941999189555	2	0	0.474968343238387	0.525031656761612	2	1	1	right	0.0250316567616126	1	0	5.95238038471767	0.0595238038471767
3943	1	0.354991598986089	2	0	0.423970430790251	0.576029569209748	2	1	1	right	0.0760295692097483	1	0	9.92063624518258	0.0992063624518258
3943	1	0.450705398805439	2	0	0.443642120159999	0.55635787984	2	1	1	left	0.0563578798400006	0	0	10.9788358211517	0.109788358211517
3943	0	0.412516199983656	2	1	0.515994959468527	0.484005040531472	2	1	1	left	0.0159949594685277	1	0	10.052911724363	0.10052911724363
