id	choice	rt	condition	state	contrast_left	contrast_right	blocks	contrast	ecoperf	action	con_diff	correct	congruence	slider	mu
4672	0	0.355194699950516	1	1	0.537741392388847	0.462258607611152	1	1	1	left	0.0377413923888473	1	1	56.4814814499446	0.564814814499446
4672	0	0.568959799595177	1	1	0.582158611551153	0.417841388448846	1	1	1	left	0.0821586115511533	1	1	75.3968260117939	0.753968260117939
4672	0	0.546899599954485	1	1	0.53048808295065	0.469511917049349	1	1	1	left	0.0304880829506504	1	1	86.6402098110743	0.866402098110743
4672	0	0.355328598991036	1	1	0.531937309753683	0.468062690246316	1	1	1	left	0.0319373097536831	1	1	99.2063505308968	0.992063505308968
4672	0	0.498957299627363	1	1	0.578497989138293	0.421502010861706	1	1	1	left	0.078497989138293	1	1	100	1
4672	0	0.284537699073553	1	1	0.526099673193356	0.473900326806643	1	1	1	left	0.0260996731933566	1	1	99.6031727109636	0.996031727109636
4672	0	0.272786099463701	1	1	0.573247552415658	0.426752447584341	1	1	1	right	0.0732475524156582	0	1	91.2698430674416	0.912698430674416
4672	0	0.577337199822068	1	1	0.51629499650186	0.483705003498139	1	1	1	right	0.0162949965018604	0	1	91.0052921090807	0.910052921090807
4672	0	0.225465199910104	1	1	0.592107522210222	0.407892477789777	1	1	1	right	0.0921075222102221	0	1	72.354496376855	0.72354496376855
4672	1	0.353089500218629	1	0	0.477777653733478	0.522222346266521	1	1	1	right	0.0222223462665214	1	1	86.1111121518271	0.861111121518271
4672	1	0.282629599794745	1	0	0.491639128265199	0.5083608717348	1	1	1	right	0.00836087173480034	1	1	89.5502660955701	0.895502660955701
4672	1	0.38804639969021	1	0	0.492629844625784	0.507370155374215	1	1	1	right	0.00737015537421594	1	1	87.8306891236986	0.878306891236986
4672	1	0.452284099534153	1	0	0.423044834233795	0.576955165766204	1	1	1	right	0.0769551657662048	1	1	92.8571445601327	0.928571445601327
4672	1	0.380876599811017	1	0	0.418232297330565	0.581767702669434	1	1	1	right	0.0817677026694343	1	1	92.8571445601327	0.928571445601327
4672	1	0.718722199089825	1	0	0.42595744647195	0.57404255352805	1	1	1	right	0.0740425535280499	1	1	92.8571445601327	0.928571445601327
4672	1	0.413532499223947	1	0	0.424175121282203	0.575824878717796	1	1	1	right	0.0758248787177962	1	1	93.7830686569213	0.937830686569213
4672	1	0.587970199994742	1	0	0.403880501988946	0.596119498011053	1	1	1	left	0.0961194980110538	0	1	89.9470882756369	0.899470882756369
4672	1	0.40201329998672	1	0	0.453357503790043	0.546642496209956	1	1	1	left	0.0466424962099561	0	1	75.793650320598	0.75793650320598
4672	1	0.696308699436485	1	0	0.421300351199917	0.578699648800082	1	1	1	left	0.0786996488000829	0	1	55.8201056505952	0.558201056505952
4672	0	0.333957100287079	1	1	0.550373643705727	0.449626356294272	1	1	1	left	0.0503736437057275	1	1	68.7830690826688	0.687830690826688
4672	0	0.33291030023247	2	1	0.528039700568954	0.471960299431045	2	1	1	left	0.0280397005689543	1	1	58.0687829426356	0.580687829426356
4672	0	0.338867499493062	2	1	0.525942744797745	0.474057255202254	2	1	1	left	0.0259427447977459	1	1	66.0052914704595	0.660052914704595
4672	0	0.47559479996562	2	1	0.554709595967654	0.445290404032345	2	1	1	left	0.0547095959676547	1	1	74.0740733487265	0.740740733487265
4672	0	0.326138799078762	2	1	0.554126846748596	0.445873153251403	2	1	1	left	0.0541268467485969	1	1	79.8941795315061	0.798941795315061
4672	0	0.225695400498807	2	1	0.578811318404899	0.4211886815951	2	1	1	left	0.0788113184048992	1	1	95.7671965871538	0.957671965871538
4672	0	0.231961399316787	2	1	0.586960555531503	0.413039444468496	2	1	1	left	0.086960555531503	1	1	99.8677236693246	0.998677236693246
4672	0	0.276828599162399	2	1	0.578754053015921	0.421245946984078	2	1	1	left	0.0787540530159212	1	1	99.8677236693246	0.998677236693246
4672	0	0.464989799074828	2	1	0.518046810968855	0.481953189031144	2	1	1	left	0.0180468109688551	1	1	99.0740750517163	0.990740750517163
4672	0	0.508582599461078	2	1	0.593059896281757	0.406940103718242	2	1	1	right	0.0930598962817579	0	1	80.6878302778516	0.806878302778516
4672	0	0.504075700417161	2	0	0.495484812395951	0.504515187604048	2	1	0	right	0.00451518760404847	0	1	75.9259257997785	0.759259257997785
4672	1	0.556842699646949	2	0	0.475935411471206	0.524064588528793	2	1	1	right	0.0240645885287937	1	1	76.1904767581394	0.761904767581394
4672	0	0.716480700299143	2	0	0.49911449699014	0.50088550300986	2	1	0	right	0.000885503009860022	0	1	72.6190473352159	0.726190473352159
4672	1	0.311257499270141	2	0	0.432840646568712	0.567159353431287	2	1	1	right	0.0671593534312873	1	1	73.9417999982833	0.739417999982833
4672	1	0.527476199902594	2	0	0.409518676998263	0.590481323001736	2	1	1	right	0.0904813230017362	1	1	81.2169321945735	0.812169321945735
4672	1	0.364344799891114	2	0	0.442758368838834	0.557241631161166	2	1	1	right	0.0572416311611659	1	1	81.2169321945735	0.812169321945735
4672	1	0.3592358995229	2	0	0.484453870967102	0.515546129032897	2	1	1	right	0.0155461290328971	1	1	81.4814810241971	0.814814810241971
4672	1	0.532999499700963	2	0	0.449763256627297	0.550236743372702	2	1	1	right	0.0502367433727028	1	1	84.1269842215946	0.841269842215946
4672	1	0.658157399855554	2	0	0.443226712172702	0.556773287827297	2	1	1	right	0.0567732878272974	1	1	80.8201057570321	0.808201057570321
4672	0	0.492916399613022	2	0	0.481172822426013	0.518827177573986	2	1	0	left	0.0188271775739867	1	1	81.8783074617385	0.818783074617385
