state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence,choice_cond
1,1,1,0.0162312000585994,0.983768799941401,0.747851848597232,2,1,0.0157894736842105,0.065776252939391,NaN,0,0.338996141426001,0,1
0,1,0,0.35548083724863,0.64451916275137,0.722115997272004,3,0,-0.0263157894736842,0.0111552997316661,NaN,0,0.428361316708697,0,1
0,0,1,0.866019593609205,0.133980406390795,0.768299541571395,4,1,-0.00526315789473684,-0.0334812737663112,NaN,0,0.662597614111204,0,1
0,0,1,0.998053286006863,0.00194671399313693,0.810908366523538,5,1,-0.0473684210526316,-0.0910594291354025,NaN,0,0.767254936627537,0,1
0,0,1,0.981971472445949,0.0180285275540507,0.83973234215436,6,1,-0.0789473684210526,-0.0644024439166524,NaN,0,0.799697926418229,0,1
0,1,0,0.425447818771455,0.574552181228545,0.83366455378749,7,0,-0.0263157894736842,0.00565691633337997,NaN,0,0.44934442571702,0,1
0,1,0,0.193276155901504,0.806723844098496,0.793722943270408,8,0,-0.00526315789473684,0.0261215678995151,NaN,0,0.295314250845784,0,1
1,1,0,0.108095291979213,0.891904708020787,0.72394863281226,9,1,0.068421052631579,0.0374265439331145,NaN,0,0.269777191357209,0,1
1,1,1,0.080361439847206,0.919638560152794,0.758983074967638,10,1,0.068421052631579,0.0425317025477804,NaN,0,0.312045036356953,0,1
0,0,1,0.62132918417169,0.37867081582831,0.769501493656527,11,1,-0.0368421052631579,-0.0092999527728239,NaN,0,0.562844410400198,0,1
1,1,1,0.0164344906642909,0.983565509335709,0.799048470920502,12,1,0.1,0.0656142459272638,NaN,0,0.239356745906494,0,1
1,0,1,0.829469757125868,0.170530242874132,0.817282680127241,13,0,0.0263157894736842,-0.0287386373515848,NaN,0,0.697054854166079,0,1
0,0,1,0.930541009244215,0.0694589907557847,0.836186180078183,14,1,-0.0263157894736842,-0.0449195716938783,NaN,0,0.773206410635383,0,1
1,1,0,0.00773635092176702,0.992263649078233,0.751697258156921,15,1,0.0473684210526316,0.0750757270193967,NaN,0,0.169015528450083,0,1
1,1,0,0.0508456504048228,0.949154349595177,0.696408740502872,16,1,0.0263157894736842,0.0498024146637673,NaN,0,0.273898163435278,0,1
0,0,1,0.660909114387191,0.339090885612809,0.706544262404722,17,1,-0.0368421052631579,-0.0124927102092243,NaN,0,0.563207912984441,0,1
1,1,1,0.396552619171806,0.603447380828194,0.713077937925263,18,1,0.068421052631579,0.00789385172499343,NaN,0,0.457267074058281,0,1
0,0,0,0.941412885389705,0.0585871146102954,0.665640960064822,19,1,-0.068421052631579,-0.0476195294068389,NaN,0,0.688110694784957,0,1
0,0,0,0.999033845769783,0.000966154230216584,0.614800573022943,20,1,-0.1,-0.0987250429873142,NaN,0,0.665320890636294,0,1
0,0,1,0.999968131673671,3.18683263285513e-05,0.641435172991297,21,1,-0.0894736842105263,-0.133696825996834,NaN,0,0.614793256018696,0,1
1,1,0,0.185214080864479,0.814785919135521,0.618477606424734,22,1,0.00526315789473684,0.0270254220587873,NaN,0,0.410956398143687,0,1
0,0,1,0.982711190710086,0.017288809289914,0.642256088605927,23,1,-0.068421052631579,-0.0649523898672356,NaN,0,0.614380932939528,0,1
0,0,0,0.963513257780885,0.0364867422191151,0.606923480396887,24,1,-0.0263157894736842,-0.0547127912727627,NaN,0,0.631875166137799,0,1
1,1,1,0.000258776817634654,0.999741223182365,0.629489912212373,25,1,0.068421052631579,0.112597479758149,NaN,0,0.393131858239088,0,1
0,0,0,0.991707722068876,0.00829227793112435,0.336097425977041,1,1,-0.0473684210526316,-0.0742306940341775,NaN,1,0.5,1,1
0,1,0,0.629045081718567,0.370954918281433,0.367939719794197,2,0,-0.0157894736842105,-0.00991293581244137,NaN,1,0.457698357882648,1,1
1,0,0,0.00629829085322154,0.993701709146778,0.527514883285242,3,0,0.0578947368421053,0.0775529100811037,NaN,1,0.630396772096015,1,1
1,1,1,0.000212203526403698,0.999787796473597,0.623626734328022,4,1,0.0473684210526316,0.114639089229362,NaN,1,0.472496794225282,1,1
1,1,0,0.0358051013453634,0.964194898654637,0.528851719220135,5,1,0.068421052631579,0.0549842190791346,NaN,1,0.385226201175201,1,1
0,0,0,0.99556086525817,0.00443913474182989,0.450795208475837,6,1,-0.0894736842105263,-0.0816816256461819,NaN,1,0.528595565881832,1,1
1,0,0,0.423110341449803,0.576889658550197,0.460808876860552,7,0,0.00526315789473684,0.00583652768234724,NaN,1,0.507566679238653,1,1
1,1,1,0.432820599031304,0.567179400968696,0.469549677614634,8,1,0.0157894736842105,0.00509170361889373,NaN,1,0.505265672351597,1,1
0,1,1,0.998877200908775,0.00112279909122481,0.408884694107119,9,0,-0.068421052631579,-0.0971007279772005,NaN,1,0.469618056803237,1,1
0,1,1,0.988355494548893,0.0116445054511067,0.362584932554259,10,0,-0.0263157894736842,-0.0700234541080151,NaN,1,0.411006679459417,1,1
1,0,0,0.00132278005576327,0.998677219944237,0.429116282107088,11,0,0.0789473684210526,0.0953170597023993,NaN,1,0.637051527624584,1,1
1,0,1,0.000553786837991888,0.999446213162008,0.38885801560937,12,0,0.068421052631579,0.104660206581806,NaN,1,0.570805208952917,1,1
0,1,1,0.875559603858051,0.124440396141949,0.362466359952347,13,0,-0.0263157894736842,-0.0348653011414516,NaN,1,0.416519120740515,1,1
0,1,0,0.997435076109932,0.00256492389006762,0.414351888726414,14,0,-0.1,-0.0879705080829244,NaN,1,0.36317188659044,1,1
1,0,1,8.92262711269418e-06,0.999991077372887,0.383040146422212,15,0,0.1,0.146154342695543,NaN,1,0.585646582861267,1,1
0,1,0,0.999903778384352,9.62216156478065e-05,0.426434165144477,16,0,-0.0894736842105263,-0.122678953449105,NaN,1,0.383062654554367,1,1
1,0,0,0.135567109984368,0.864432890015632,0.452612346065186,17,0,0.0263157894736842,0.0332579316171007,NaN,1,0.553619619605622,1,1
0,1,0,0.999169021580748,0.000830978419252141,0.487475893815911,18,0,-0.0578947368421053,-0.100344563642276,NaN,1,0.452691102300703,1,1
0,1,0,0.987974384093144,0.0120256159068556,0.517343750047524,19,0,-0.0894736842105263,-0.0696176376239777,NaN,1,0.487777113997004,1,1
1,1,0,0.0149563832579647,0.985043616742035,0.489056570783879,20,1,0.0578947368421053,0.0668356239688569,NaN,1,0.483175049498158,1,1
0,1,0,0.999997619032927,2.3809670732898e-06,0.516480733930332,21,0,-0.1,-0.158885557568426,NaN,1,0.489056622895769,1,1
