id	choice	rt	condition	state	contrast_left	contrast_right	blocks	contrast	ecoperf	action	con_diff	correct	congruence	slider	mu
4684	1	0.803138600080274	1	0	0.465275118669854	0.534724881330145	1	0	0	left	0.0347248813301453	0	0	0	0
4684	0	0.569810800021514	1	1	0.520513195765516	0.479486804234483	1	0	0	right	0.0205131957655169	0	0	0.79364946910313	0.0079364946910313
4684	0	0.434864500071853	1	1	0.579870727274931	0.420129272725068	1	0	0	right	0.0798707272749318	0	0	0.79364946910313	0.0079364946910313
4684	0	0.783873500069603	1	0	0.432338441897025	0.567661558102974	1	0	1	right	0.0676615581029749	0	0	49.3386243336967	0.493386243336967
4684	0	0.338562000077217	1	0	0.407700619389108	0.592299380610891	1	0	1	right	0.0922993806108916	0	0	49.2063491871314	0.492063491871314
4684	1	0.386433300096541	1	0	0.435846386817886	0.564153613182113	1	0	0	left	0.0641536131821132	0	0	49.2063491871314	0.492063491871314
4684	1	0.105913099949248	1	0	0.405539867517634	0.594460132482365	1	0	0	left	0.0944601324823654	0	0	25.7936511720929	0.257936511720929
4684	0	0.804410899989306	1	1	0.578001474900268	0.421998525099731	1	0	0	right	0.0780014749002686	0	0	50.3968254064342	0.503968254064342
4684	0	0.415183500037528	1	1	0.544488213757283	0.455511786242716	1	0	0	right	0.0444882137572838	0	0	1.19047590664455	0.0119047590664455
4684	1	0.769615299999713	1	0	0.485954526424173	0.514045473575826	1	0	0	left	0.0140454735758266	0	0	51.3227513326065	0.513227513326065
4684	1	0.820400099968537	1	1	0.540444410012328	0.459555589987671	1	0	1	right	0.0404444100123288	1	0	0.661373989922659	0.00661373989922659
4684	0	0.202199700055643	1	0	0.467341047618027	0.532658952381972	1	0	1	left	0.0326589523819723	1	0	23.67724776268	0.2367724776268
4684	0	0.227120199939236	1	0	0.430499590843246	0.569500409156753	1	0	1	left	0.0695004091567533	1	0	0	0
4684	0	0.335139099974185	1	0	0.462866835169822	0.537133164830177	1	0	1	right	0.0371331648301774	0	0	75.132275053433	0.75132275053433
4684	0	0.501258900039829	1	1	0.569759671543402	0.430240328456597	1	0	0	left	0.0697596715434022	1	0	97.6190490382058	0.976190490382058
4684	1	0.675616400083527	1	0	0.411859763935241	0.588140236064758	1	0	0	left	0.088140236064758	0	0	0.396827289036344	0.00396827289036344
4684	0	0.536381399957463	1	1	0.5918229383394	0.408177061660599	1	0	0	left	0.0918229383394001	1	0	79.497355222702	0.79497355222702
4684	0	0.394312100019305	1	1	0.517952114800709	0.48204788519929	1	0	0	left	0.0179521148007097	1	0	75.132275053433	0.75132275053433
4684	0	0.379006799892522	1	1	0.58538546201281	0.41461453798719	1	0	0	right	0.08538546201281	0	0	0.925924948283601	0.00925924948283601
4684	0	0.615830399910919	1	0	0.465275118669854	0.534724881330145	1	0	1	left	0.0347248813301453	1	0	1.45502686500549	0.0145502686500549
4684	0	0.370509500033222	1	1	0.59009163740024	0.409908362599759	2	0	0	left	0.0900916374002401	1	1	1.58730234418596	0.0158730234418596
4684	1	0.397024500067345	1	0	0.472692417549583	0.527307582450416	2	0	0	left	0.0273075824504168	0	1	74.4708997862679	0.744708997862679
4684	1	0.396015999955125	1	0	0.413173745012234	0.586826254987765	2	0	0	right	0.0868262549877654	1	1	26.5873019184385	0.265873019184385
4684	0	0.474392100004479	1	0	0.473029751901065	0.526970248098935	2	0	1	left	0.0269702480989349	1	1	24.8677249465669	0.248677249465669
4684	0	0.509255400043912	1	1	0.501139241446865	0.498860758553135	2	0	0	right	0.00113924144686495	0	1	73.0158737727574	0.730158737727574
4684	1	0.516733600059524	1	0	0.418212986527379	0.58178701347262	2	0	0	right	0.0817870134726207	1	1	50.3968254064342	0.503968254064342
